city_state,mean_score,std_dev,coefficient_of_variation,category_changes,score_range,min_score,max_score,is_zero_score,stability_rating,score_radius_50,category_radius_50,performance_diff_radius_50,network_penetration_radius_50,growth_potential_radius_50,performance_efficiency_radius_50,saturation_risk_radius_50,score_radius_100,category_radius_100,performance_diff_radius_100,network_penetration_radius_100,growth_potential_radius_100,performance_efficiency_radius_100,saturation_risk_radius_100,score_radius_150,category_radius_150,performance_diff_radius_150,network_penetration_radius_150,growth_potential_radius_150,performance_efficiency_radius_150,saturation_risk_radius_150,score_radius_250,category_radius_250,performance_diff_radius_250,network_penetration_radius_250,growth_potential_radius_250,performance_efficiency_radius_250,saturation_risk_radius_250
"st. louis, mo",0.5402900085736374,0.12049970160857355,0.22302781783193085,1,0.30515139415230846,0.44137371539783227,0.7465251095501407,False,Fair,0.4881634397441754,Average,3.5198372544428764,1.8347134474881965,-0.8347134474881965,3.1894736842105265,0.9993363836401103,0.44137371539783227,Average,3.5198372544428764,1.8347134474881965,-0.8347134474881965,3.1894736842105265,0.9993363836401103,0.4850977696024011,Average,3.5198372544428764,1.8347134474881965,-0.8347134474881965,3.1894736842105265,0.9993363836401103,0.7465251095501407,Low,3.5198372544428764,1.8347134474881965,-0.8347134474881965,3.1894736842105265,0.9993363836401103
"portland, or",0.6306783979138202,0.24492579426321506,0.3883529150092806,1,0.49878315576924626,0.3842601071897239,0.8830432629589702,False,Poor,0.3842601071897239,Average,2.555597846518725,1.2097661079123934,-0.20976610791239345,1.596774193548387,0.9995634125645639,0.38736483240179964,Average,2.555597846518725,1.2097661079123934,-0.20976610791239345,1.596774193548387,0.9995634125645639,0.8680453891047873,Low,2.555597846518725,1.2097661079123934,-0.20976610791239345,1.596774193548387,0.9995634125645639,0.8830432629589702,Low,2.555597846518725,1.2097661079123934,-0.20976610791239345,1.596774193548387,0.9995634125645639
"san antonio, tx",0.4621977535059858,0.26720958360036917,0.5781282612766065,0,0.6303703412627902,0.0,0.6303703412627902,False,Unstable,0.0,Low,4.264116750268933,0.7818901155630348,0.2181098844369652,2.5751633986928106,0.9997182169950145,0.6245345754451082,Low,4.264116750268933,0.7818901155630348,0.2181098844369652,2.5751633986928106,0.9997182169950145,0.5938860973160449,Low,4.264116750268933,0.7818901155630348,0.2181098844369652,2.5751633986928106,0.9997182169950145,0.6303703412627902,Low,4.264116750268933,0.7818901155630348,0.2181098844369652,2.5751633986928106,0.9997182169950145
"sacramento, ca",0.5044626505890601,0.29125306880566176,0.5773530874199826,0,0.6737774132700837,0.0,0.6737774132700837,False,Unstable,0.0,Low,3.6387895087343565,2.1170262779635522,-1.1170262779635525,1.9666666666666666,0.9992373204525232,0.671232769567827,Low,3.6387895087343565,2.1170262779635522,-1.1170262779635525,1.9666666666666666,0.9992373204525232,0.6728404195183298,Low,3.6387895087343565,2.1170262779635522,-1.1170262779635525,1.9666666666666666,0.9992373204525232,0.6737774132700837,Low,3.6387895087343565,2.1170262779635522,-1.1170262779635525,1.9666666666666666,0.9992373204525232
"austin, tx",0.0,0.0,0.0,0,0.0,0.0,0.0,True,Excellent,0.0,Low,7.800422004158836,1.385968631472954,-0.385968631472954,3.6066350710900474,0.9995015249556451,0.0,Low,7.800422004158836,1.385968631472954,-0.385968631472954,3.6066350710900474,0.9995015249556451,0.0,Low,7.800422004158836,1.385968631472954,-0.385968631472954,3.6066350710900474,0.9995015249556451,0.0,Low,7.800422004158836,1.385968631472954,-0.385968631472954,3.6066350710900474,0.9995015249556451
"orlando, fl",0.0,0.0,0.0,0,0.0,0.0,0.0,True,Excellent,0.0,Low,8.772238078732151,6.832215623146032,-5.832215623146032,2.574750830564784,0.9975510336915929,0.0,Low,8.772238078732151,6.832215623146032,-5.832215623146032,2.574750830564784,0.9975510336915929,0.0,Low,8.772238078732151,6.832215623146032,-5.832215623146032,2.574750830564784,0.9975510336915929,0.0,Low,8.772238078732151,6.832215623146032,-5.832215623146032,2.574750830564784,0.9975510336915929
"san jose, ca",0.0,0.0,0.0,0,0.0,0.0,0.0,True,Excellent,0.0,Low,6.885955983485233,2.054382470624577,-1.054382470624577,2.0791666666666666,0.9992617270051033,0.0,Low,6.885955983485233,2.054382470624577,-1.054382470624577,2.0791666666666666,0.9992617270051033,0.0,Low,6.885955983485233,2.054382470624577,-1.054382470624577,2.0791666666666666,0.9992617270051033,0.0,Low,6.885955983485233,2.054382470624577,-1.054382470624577,2.0791666666666666,0.9992617270051033
"pittsburgh, pa",0.701281828954511,0.15167277624051445,0.21627934730125853,2,0.37237233723321606,0.5501899992495441,0.9225623364827602,False,Fair,0.9225623364827602,High,2.86803755304741,1.9737443756524604,-0.9737443756524604,2.9693877551020407,0.9992863644638631,0.571949772150361,High,2.86803755304741,1.9737443756524604,-0.9737443756524604,2.9693877551020407,0.9992863644638631,0.5501899992495441,Average,2.86803755304741,1.9737443756524604,-0.9737443756524604,2.9693877551020407,0.9992863644638631,0.7604252079353784,Low,2.86803755304741,1.9737443756524604,-0.9737443756524604,2.9693877551020407,0.9992863644638631
"indianapolis, in",0.11001696189930421,0.19055496770396427,1.7320508075688774,0,0.44006784759721684,0.0,0.44006784759721684,False,Unstable,0.0,Low,5.117934700185761,1.1126501368833623,-0.11265013688336233,2.3846153846153846,0.9995988791055285,0.0,Low,5.117934700185761,1.1126501368833623,-0.11265013688336233,2.3846153846153846,0.9995988791055285,0.0,Low,5.117934700185761,1.1126501368833623,-0.11265013688336233,2.3846153846153846,0.9995988791055285,0.44006784759721684,Low,5.117934700185761,1.1126501368833623,-0.11265013688336233,2.3846153846153846,0.9995988791055285
"manhattan, ny",0.6039542112606444,0.004532614855131179,0.007504898170459266,1,0.012606194907572088,0.5980317056788749,0.610637900586447,False,Excellent,0.610637900586447,High,-1.0,0.0,1.0,0.0,0.9997923372443153,0.6046082483036971,High,-1.0,0.0,1.0,0.0,0.9997923372443153,0.6025389904735585,High,-1.0,0.0,1.0,0.0,0.9997923372443153,0.5980317056788749,Average,-1.0,0.0,1.0,0.0,0.9997923372443153
"cincinnati, oh",0.8503345736338999,0.07586762900488934,0.08922091534002842,0,0.18521009477914596,0.719859583622806,0.905069678401952,False,Excellent,0.719859583622806,High,1.7282411978413839,1.99966021076896,-0.9996602107689601,1.6470588235294117,0.9992772928239428,0.8799683550557217,High,1.7282411978413839,1.99966021076896,-0.9996602107689601,1.6470588235294117,0.9992772928239428,0.8964406774551198,High,1.7282411978413839,1.99966021076896,-0.9996602107689601,1.6470588235294117,0.9992772928239428,0.905069678401952,High,1.7282411978413839,1.99966021076896,-0.9996602107689601,1.6470588235294117,0.9992772928239428
"kansas city, mo",0.0009872025934636532,0.0017098850492428105,1.7320508075688772,0,0.003948810373854613,0.0,0.003948810373854613,False,Unstable,0.0,Low,4.4403780501846155,1.3541316748531171,-0.3541316748531172,3.2358490566037736,0.9995106638352876,0.0,Low,4.4403780501846155,1.3541316748531171,-0.3541316748531172,3.2358490566037736,0.9995106638352876,0.0,Low,4.4403780501846155,1.3541316748531171,-0.3541316748531172,3.2358490566037736,0.9995106638352876,0.003948810373854613,Low,4.4403780501846155,1.3541316748531171,-0.3541316748531172,3.2358490566037736,0.9995106638352876
"cleveland, oh",0.6995198669263597,0.1524404135615614,0.21792149268236466,2,0.35790653626875507,0.49880481361930934,0.8567113498880644,False,Fair,0.49880481361930934,Average,2.6314251098990353,1.2145388986451644,-0.21453889864516434,2.675675675675676,0.9995592719649323,0.8374915338211228,Average,2.6314251098990353,1.2145388986451644,-0.21453889864516434,2.675675675675676,0.9995592719649323,0.8567113498880644,High,2.6314251098990353,1.2145388986451644,-0.21453889864516434,2.675675675675676,0.9995592719649323,0.6050717703769424,Average,2.6314251098990353,1.2145388986451644,-0.21453889864516434,2.675675675675676,0.9995592719649323
"columbus, oh",0.7854094491005789,0.10708867576347995,0.13634757754202453,2,0.2663754596686083,0.6385182730024181,0.9048937326710265,False,Good,0.8685494037452798,High,2.6445849492685825,0.8402933305796527,0.1597066694203473,2.0258620689655173,0.9996965392393076,0.6385182730024181,High,2.6445849492685825,0.8402933305796527,0.1597066694203473,2.0258620689655173,0.9996965392393076,0.729676386983591,Average,2.6445849492685825,0.8402933305796527,0.1597066694203473,2.0258620689655173,0.9996965392393076,0.9048937326710265,High,2.6445849492685825,0.8402933305796527,0.1597066694203473,2.0258620689655173,0.9996965392393076
"bronx, ny",0.748402665981367,0.11899324288319191,0.15899628407544247,0,0.3086943238136318,0.6004637337040757,0.9091580575177075,False,Good,0.9091580575177075,High,-1.0,0.0,1.0,0.0,0.9997923372443153,0.8084294158510364,High,-1.0,0.0,1.0,0.0,0.9997923372443153,0.6755594568526484,High,-1.0,0.0,1.0,0.0,0.9997923372443153,0.6004637337040757,High,-1.0,0.0,1.0,0.0,0.9997923372443153
